persona_id,nome,cognome,data_nascita,luogo_nascita,genere,collegio,gruppo_partito,sigla_gruppo,commissione,email_istituzionale,email_pec,form_contatti_url,telefono_e164,indirizzo_ufficio,sito_ufficiale,fonte_url,fonte_data
308912,GIAN ANTONIO,GIRELLI,19620915,SALO',male,LOMBARDIA 3 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,XII COMMISSIONE (AFFARI SOCIALI),girelli_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308912,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308912,2025-08-18
308815,MAURO,BERRUTO,19690508,TORINO,male,PIEMONTE 1 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",berruto_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308815,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308815,2025-08-18
34580,BRUNO,TABACCI,19460827,QUISTELLO,male,LOMBARDIA 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMITATO PER LA LEGISLAZIONE,tabacci_b@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=34580,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=34580,2025-08-18
302754,CHIARA,BRAGA,19790902,COMO,female,LOMBARDIA 2 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",braga_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302754,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302754,2025-08-18
308880,FEDERICO,GIANASSI,19800521,FIRENZE,male,TOSCANA - P03,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE GIURISDIZIONALE PER IL PERSONALE,gianassi_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308880,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308880,2025-08-18
308766,TOMMASO ANTONINO,CALDERONE,19630130,BARCELLONA POZZO DI GOTTO,male,SICILIA 2 - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,II COMMISSIONE (GIUSTIZIA),calderone_t@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308766,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308766,2025-08-18
300299,ANDREA GIORGIO FELICE MARIA,ORSINI,19590923,MILANO,male,LOMBARDIA 4 - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELLA NATO,orsini_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300299,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300299,2025-08-18
307248,ERICA,MAZZETTI,19770531,PRATO,female,TOSCANA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE,mazzetti_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307248,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307248,2025-08-18
308788,FRANCESCO MARIA,RUBANO,19880121,TELESE,male,CAMPANIA 2 - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE ATTIVITA' ILLECITE CONNESSE AL CICLO DEI RIFIUTI E SU ALTRI ILLECITI AMBIENTALI E AGROALIMENTARI,rubano_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308788,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308788,2025-08-18
308879,CHIARA,TENERINI,19721208,SAN MINIATO,female,TOSCANA - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",tenerini_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308879,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308879,2025-08-18
307659,GLORIA,SACCANI,19561024,REGGIO NELL'EMILIA,female,EMILIA-ROMAGNA - P03,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,IV COMMISSIONE (DIFESA),saccani_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307659,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307659,2025-08-18
307130,GIORGIO,MULE',19680425,CALTANISSETTA,male,SICILIA 1 - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,UFFICIO DI PRESIDENZA,mule_giorgio@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307130,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307130,2025-08-18
307604,STEFANO,BENIGNI,19870716,ALZANO LOMBARDO,male,LOMBARDIA 2 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,XII COMMISSIONE (AFFARI SOCIALI),benigni_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307604,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307604,2025-08-18
308830,DAVIDE,BELLOMO,19700218,ASCOLI PICENO,male,PUGLIA - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",bellomo_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308830,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308830,2025-08-18
306379,ISABELLA,DE MONTE,19710623,UDINE,female,FRIULI-VENEZIA GIULIA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMITATO PER LE PARI OPPORTUNITA',demonte_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306379,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306379,2025-08-18
307356,GIORGIO,LOVECCHIO,19780305,FOGGIA,male,PUGLIA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE DI CONTROLLO SULL'ATTIVITA' DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA E ASSISTENZA SOCIALE,lovecchio_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307356,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307356,2025-08-18
308806,VITO,DE PALMA,19661113,GINOSA,male,PUGLIA - P03,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,depalma_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308806,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308806,2025-08-18
303089,GILBERTO,PICHETTO FRATIN,19540104,VEGLIO,male,PIEMONTE 1 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",pichettofratin_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=303089,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=303089,2025-08-18
300480,ROBERTO,GIACHETTI,19610424,ROMA,male,LAZIO 1 - P01,ITALIA VIVA-IL CENTRO-RENEW EUROPE (IV-C-RE) (20.11.2023,IV-C-RE,UFFICIO DI PRESIDENZA,giachetti_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300480,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300480,2025-08-18
301577,BENEDETTO,DELLA VEDOVA,19620403,SONDRIO,male,LOMBARDIA 1 - P01,MISTO (MISTO) (18.10.2022,MISTO,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",dellavedova_b@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301577,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301577,2025-08-18
308822,EMANUELE,POZZOLO,19850825,VERCELLI,male,PIEMONTE 2 - P01,MISTO (MISTO) (18.10.2022,MISTO,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",pozzolo_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308822,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308822,2025-08-18
308861,FRANCESCA,GHIRRA,19780725,CAGLIARI,female,SARDEGNA - P01,ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022,AVS,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",ghirra_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308861,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308861,2025-08-18
302080,ANGELO,BONELLI,19620730,ROMA,male,EMILIA-ROMAGNA - P02,ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022,AVS,COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI,bonelli_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302080,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302080,2025-08-18
300369,FRANCESCO SAVERIO,ROMANO,19641224,PALERMO,male,SICILIA 1 - P01,"NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC E ITALIA AL CENTRO)-MAIE-CENTRO POPOLARE (NM(N-C-U-I)M-CP) (27.10.2022",NM(N-C-U-I)M-CP,COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE,romano_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300369,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300369,2025-08-18
308913,FABRIZIO,BENZONI,19851104,BRESCIA,male,LOMBARDIA 3 - P02,AZIONE-POPOLARI EUROPEISTI RIFORMATORI-RENEW EUROPE (AZ-PER-RE) (18.10.2022,AZ-PER-RE,COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA,benzoni_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308913,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308913,2025-08-18
307285,LAURA,CAVANDOLI,19711215,PARMA,female,EMILIA-ROMAGNA - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,CONSIGLIO DI GIURISDIZIONE,cavandoli_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307285,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307285,2025-08-18
307716,VANESSA,CATTOI,19800712,ROVERETO,female,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE DI CONTROLLO SULL'ATTIVITA' DEGLI ENTI GESTORI DI FORME OBBLIGATORIE DI PREVIDENZA E ASSISTENZA SOCIALE,cattoi_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307716,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307716,2025-08-18
307688,DIMITRI,COIN,19700601,TREVISO,male,VENETO 1 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,coin_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307688,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307688,2025-08-18
307903,VALERIA CARMELA MARIA,SUDANO,19750926,CATANIA,female,SICILIA 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",sudano_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307903,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307903,2025-08-18
307630,REBECCA,FRASSINI,19881124,CALCINATE,female,LOMBARDIA 3 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI,frassini_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307630,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307630,2025-08-18
307300,JACOPO,MORRONE,19830123,FORLI',male,EMILIA-ROMAGNA - P03,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE ATTIVITA' ILLECITE CONNESSE AL CICLO DEI RIFIUTI E SU ALTRI ILLECITI AMBIENTALI E AGROALIMENTARI,morrone_j@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307300,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307300,2025-08-18
307641,IGOR GIANCARLO,IEZZI,19750118,MILANO,male,LOMBARDIA 1 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,iezzi_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307641,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307641,2025-08-18
307173,GIORGIA,LATINI,19800418,FABRIANO,female,MARCHE - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",latini_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307173,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307173,2025-08-18
307502,ALESSANDRO,GIGLIO VIGNA,19801213,IVREA,male,PIEMONTE 1 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,giglio_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307502,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307502,2025-08-18
308801,GIANANGELO,BOF,19750107,VITTORIO VENETO,male,VENETO 1 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE,bof_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308801,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308801,2025-08-18
308911,SIMONA,LOIZZO,19650220,COSENZA,female,CALABRIA - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",loizzo_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308911,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308911,2025-08-18
308918,NICOLA,OTTAVIANI,19680721,FROSINONE,male,LAZIO 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE,ottaviani_n@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308918,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308918,2025-08-18
308942,GRAZIANO,PIZZIMENTI,19610507,UDINE,male,FRIULI-VENEZIA GIULIA - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,pizzimenti_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308942,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308942,2025-08-18
308836,SIMONETTA,MATONE,19530616,ROMA,female,LAZIO 1 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»,matone_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308836,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308836,2025-08-18
307762,FRANCESCO,BRUZZONE,19620523,GENOVA,male,LIGURIA - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,XIII COMMISSIONE (AGRICOLTURA),bruzzone_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307762,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307762,2025-08-18
32460,UMBERTO,BOSSI,19410919,CASSANO MAGNAGO,male,LOMBARDIA 2 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,IV COMMISSIONE (DIFESA),bossi_u@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=32460,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=32460,2025-08-18
307726,RICCARDO,TUCCI,19860508,BAD SODEN AM TAUNUS,male,CALABRIA - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO),tucci_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307726,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307726,2025-08-18
308844,DARIO,CAROTENUTO,19780211,NAPOLI,male,CAMPANIA 1 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI,carotenuto_dario@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308844,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308844,2025-08-18
307459,ILARIA,FONTANA,19840626,ALATRI,female,LAZIO 2 - P02,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",fontana_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307459,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307459,2025-08-18
307803,GIORGIO,FEDE,19611223,SAN BENEDETTO DEL TRONTO,male,MARCHE - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",fede_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307803,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307803,2025-08-18
307202,GILDA,SPORTIELLO,19870219,NAPOLI,female,CAMPANIA 1 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,UFFICIO DI PRESIDENZA,sportiello_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307202,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307202,2025-08-18
308001,VALENTINA,BARZOTTI,19860205,MILANO,female,LOMBARDIA 4 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",barzotti_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308001,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308001,2025-08-18
307234,DANIELA,TORTO,19850818,CHIETI,female,ABRUZZO - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA,torto_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307234,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307234,2025-08-18
307406,ANGELA,RAFFA,19930126,MESSINA,female,SICILIA 2 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,VI COMMISSIONE (FINANZE),raffa_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307406,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307406,2025-08-18
307219,SALVATORE,DEIDDA,19761007,CAGLIARI,male,SARDEGNA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,deidda_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307219,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307219,2025-08-18
308886,LORENZO,MALAGOLA,19821110,MILANO,male,LOMBARDIA 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",malagola_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308886,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308886,2025-08-18
308870,MARIA GRAZIA,FRIJIA,19740809,LA SPEZIA,female,LIGURIA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",frijia_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308870,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308870,2025-08-18
308795,CARMINE FABIO,RAIMONDO,19781109,MILANO,male,LOMBARDIA 4 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE,raimondo_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308795,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308795,2025-08-18
308765,GIOVANNI LUCA,CANNATA,19790517,SIRACUSA,male,SICILIA 2 - P03,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,cannata_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308765,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308765,2025-08-18
308864,MARCO,PADOVANI,19590325,VERONA,male,VENETO 2 - P03,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA MORTE DI DAVID ROSSI,padovani_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308864,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308864,2025-08-18
307400,MARIA CAROLINA,VARCHI,19831014,PALERMO,female,SICILIA 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMITATO PER LE PARI OPPORTUNITA',varchi_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307400,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307400,2025-08-18
301436,FABIO,RAMPELLI,19600802,ROMA,male,LAZIO 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,UFFICIO DI PRESIDENZA,rampelli_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301436,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=301436,2025-08-18
308883,CHIARA,LA PORTA,19910607,PRATO,female,TOSCANA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE DELL'ACCORDO DI SCHENGEN, DI VIGILANZA SULL'ATTIVITA' DI EUROPOL, DI CONTROLLO E VIGILANZA IN MATERIA DI IMMIGRAZIONE",laporta_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308883,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308883,2025-08-18
305688,WALTER,RIZZETTO,19750627,SAN VITO AL TAGLIAMENTO,male,FRIULI-VENEZIA GIULIA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,rizzetto_w@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305688,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305688,2025-08-18
308862,ALESSANDRO,URZI',19660507,BOLZANO,male,VENETO 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI,urzi_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308862,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308862,2025-08-18
308922,MASSIMO,MILANI,19670924,ROMA,male,LAZIO 2 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,milani_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308922,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308922,2025-08-18
